has_company,has_employee,has_gross,has_net,has_date,gross_pay,net_pay,tax_error,text_quality,missing_fields_count,has_federal_tax,has_state_tax,has_social_security,has_medicare,total_tax_amount,tax_to_gross_ratio,net_to_gross_ratio,deduction_percentage,risk_score
1,1,1,1,1,2436.4284916023253,610.4491544810074,0,0.849111894063358,0,1,1,1,1,613.7058233407022,0.2518874760560268,0.2505508191950027,0.7494491808049972,14.810394841487932
1,1,1,1,1,5987.7318502867365,6194.00463188308,1,0.993526224867118,0,1,1,1,1,776.8330050997325,0.12973744057401837,1.0,-0.034449234994794506,58.87442332761427
1,1,1,1,0,2971.3434370663927,2581.6042481741733,0,0.6280609668331014,1,1,0,0,1,170.88463963739872,0.05751090146823052,0.868834014933996,0.13116598506600397,65.92963444035033
0,1,1,0,1,0.0,0.0,1,0.5481047553838023,2,1,0,0,0,0.0,0.0,0.0,0.0,60.20691590787115
1,1,1,1,1,2191.406390796821,1280.9383515681343,0,0.7975085082391904,0,1,0,1,1,568.5768934957597,0.2594575318770602,0.5845279802722352,0.4154720197277649,3.3821373475726455
0,1,1,1,1,6769.759974290288,3762.6117948379942,0,0.7019220311237395,1,1,1,1,1,1861.3917040640708,0.27495682433840074,0.5557969276794706,0.4442030723205293,18.102439736149012
1,1,1,1,1,4843.8514914874295,1125.5652636763853,0,0.5701182392660498,0,1,1,1,1,1192.041494550534,0.2460937327755453,0.2323698952485332,0.7676301047514668,59.440210890012935
1,1,1,1,1,8627.021253534123,9708.506235506142,1,0.7148940057946516,0,1,0,1,1,1360.6681860298927,0.15772166846957575,1.0,-0.1253601851889469,63.7606271017955
1,1,1,1,1,2772.0682809968375,2262.5601604299,0,0.9305641813286775,0,0,1,1,1,428.2033550891077,0.15447070983948688,0.8161992891518105,0.18380071084818955,2.5210397536184708
1,1,1,1,1,2333.4726555026873,651.2944693646219,0,0.7795534487195359,0,1,1,0,1,112.90861909481556,0.04838651904857753,0.2791095356651253,0.7208904643348748,42.361882207541164
1,1,1,1,1,1027.41898807248,603.7839199480896,0,0.9812650018272469,0,1,1,1,1,263.08280065970683,0.2560618440128999,0.5876705871290508,0.41232941287094915,0.0
1,1,1,1,1,1355.127499879277,623.1593971332035,0,0.7728832393630267,0,1,0,1,1,227.66826016380344,0.16800504763137455,0.4598529637902842,0.5401470362097158,60.65654282968082
1,1,1,1,1,4095.429620707173,657.1931685018536,0,0.7269305795766078,0,0,1,1,1,750.673466908721,0.18329541377373235,0.16046989677932097,0.8395301032206791,16.9508038050804
0,1,1,1,1,1340.2336803699575,889.0173595253382,0,0.6578636630261558,1,0,0,1,1,85.6475918095786,0.06390496900953607,0.6633301136559516,0.33666988634404843,42.49028987722144
1,1,1,1,1,2363.576383333948,1242.7295338470058,0,0.8955400435356975,0,1,1,1,1,487.9484983346855,0.20644498810163633,0.5257835298278243,0.4742164701721757,0.37487713818556845
1,1,1,1,1,8760.11196196646,1973.5121872079837,0,0.9045915774813547,0,1,1,1,1,2095.5778958275496,0.23921816352643244,0.22528389999766302,0.774716100002337,14.988834245406146
1,1,1,1,1,5753.905320315785,620.8457218081078,0,0.8210280057297439,0,0,1,1,1,350.9553695687525,0.06099428997025822,0.10789988490356922,0.8921001150964308,43.194495982891276
1,0,1,1,1,5654.717383072387,4194.52326675833,0,0.7077056793579961,1,1,1,1,1,410.47054668860915,0.07258904714095323,0.7417741652862786,0.2582258347137214,40.90268432580696
1,1,1,1,1,1747.4601183539162,1786.8214437476597,1,0.5725306118594122,0,1,1,0,1,90.43941248962034,0.05175477914472408,1.0,-0.02252487766692001,71.25358447836895
1,1,1,1,1,5494.269072071269,4433.147632659798,0,0.7962260045743567,0,1,1,1,1,1388.6825840633949,0.252751105897309,0.8068675877551366,0.19313241224486338,0.04208203180925807
1,1,1,1,1,7394.967042711675,848.0277048934732,0,0.7429460893862946,0,0,0,1,1,1374.1821486058998,0.18582667653133964,0.11467633324062906,0.8853236667593709,19.269145897026746
1,1,1,1,1,3657.473757986412,1970.2320022442082,0,0.9437843210143806,0,1,1,1,1,898.7585360372886,0.24573205318965619,0.5386865723758196,0.46131342762418037,0.0
1,1,1,1,1,4438.871615748861,4695.062491569357,1,0.8436330766114197,0,1,1,0,0,468.2578808997427,0.10549029605595953,1.0,-0.05771531551206524,61.390383062905435
1,1,0,0,0,0.0,0.0,0,0.2869601990132143,3,0,0,1,0,0.0,0.0,0.0,0.0,94.69032258098461
1,1,1,1,0,1632.8279287423488,1457.3693339462782,0,0.9094022731198468,1,1,0,1,1,328.23214676774353,0.20102065930520763,0.8925431200021096,0.10745687999789048,5.3134917234235495
1,1,1,1,1,9674.230316424288,2526.192023495788,0,0.914635992847978,0,0,1,1,1,1539.1365482562185,0.15909653770007637,0.2611258922797177,0.7388741077202823,33.73279932873041
1,1,1,1,1,8109.490226635844,5539.612159305269,0,0.737172547501243,0,1,1,1,1,2100.5806007431543,0.25902745327243126,0.6831023904696575,0.3168976095303425,7.7207312041692875
1,1,1,1,0,5530.561279855069,1973.674310049789,0,0.6454115252103634,1,0,1,1,1,324.42341257745534,0.05866012438179819,0.3568669091939815,0.6431330908060185,28.12268184171132
1,1,1,1,0,6964.902185380574,4416.213166287643,0,0.9797076621267659,1,1,1,1,1,607.9158291382882,0.08728275185462216,0.6340667892734136,0.36593321072658636,40.188970197936015
0,0,1,1,0,9375.63637646385,9868.204882507656,1,0.9761070285354594,3,1,1,1,0,127.097148583447,0.013556108991439303,1.0,-0.05253707441985771,100.0
0,1,1,1,1,9631.242854193484,2891.0022505844254,0,0.9142007861053192,1,1,1,1,1,905.8453847706725,0.09405280278819504,0.3001691779919837,0.6998308220080163,69.27828841030721
1,1,1,1,1,4360.045464836048,849.4482615200521,0,0.7360299355827448,0,1,1,1,1,1174.6108670239785,0.2694033529001624,0.19482555133217955,0.8051744486678204,17.11352923549892
1,1,1,1,1,6284.577332537957,1351.7336646135045,0,0.7418819574252339,0,1,0,1,1,887.9993018574913,0.14129817406493472,0.21508744233522253,0.7849125576647774,13.446322402121996
1,0,1,0,1,0.0,0.0,0,0.8673216055863677,2,0,0,1,1,0.0,0.0,0.0,0.0,60.00247039572814
1,1,1,0,0,0.0,0.0,1,0.4245261596105378,2,0,0,0,0,0.0,0.0,0.0,0.0,94.20086941663685
1,0,1,1,1,7330.961370390962,5323.736490930712,0,0.6586208961613287,1,1,1,0,0,477.04977188407304,0.06507328954301009,0.7261989556284888,0.2738010443715112,30.17259761730879
1,1,0,1,1,0.0,0.0,0,0.7616907199775009,1,0,0,1,0,0.0,0.0,0.0,0.0,74.8767194314
1,0,1,0,1,0.0,0.0,1,0.6265926668379993,2,1,0,0,0,0.0,0.0,0.0,0.0,62.358830508471044
1,1,1,1,1,3127.6859815260823,3130.891106849642,1,0.7230359660624546,0,1,1,1,1,870.9821301383707,0.27847492851996447,1.0,-0.001024759308476245,13.201155424618143
1,1,1,1,1,9357.58214300376,4577.854455981258,0,0.902046108849905,0,1,1,1,1,2525.546786512969,0.2698930928863078,0.48921338717864343,0.5107866128213566,8.173985172472195
1,0,1,1,1,7576.313583760556,7597.794560069479,1,0.9254119793376983,1,1,0,1,1,831.3140650839523,0.10972540350835423,1.0,-0.0028352807828554943,71.71182319732493
1,1,1,1,1,4831.595796141904,4005.2321479570232,0,0.7249109004471002,0,1,0,1,1,775.8837393568645,0.16058539912970746,0.8289667258911136,0.17103327410888633,8.958934675059783
1,0,1,1,1,5865.261435798582,664.2046042597976,0,0.7696063141890566,1,1,0,1,0,393.36132939254304,0.0670662908547716,0.11324381897213132,0.8867561810278687,32.02696754676212
1,1,0,1,1,0.0,0.0,0,0.43298871709511755,1,0,0,1,1,0.0,0.0,0.0,0.0,27.295824187837685
1,1,1,1,1,4253.436149543051,3575.320073601381,0,0.8788810114937607,0,1,1,1,1,760.3430004808712,0.17875970715172373,0.8405721745665512,0.15942782543344883,52.67499150316236
1,1,1,1,0,4095.273839011032,3549.4035696233773,0,0.8107808418572949,1,1,1,1,1,1136.3180037533884,0.2774705791170726,0.8667072604064305,0.1332927395935694,11.446125181901984
1,1,0,1,1,0.0,0.0,1,0.9898398839824184,1,0,0,1,1,0.0,0.0,0.0,0.0,38.14922094161771
1,1,1,1,1,2747.0138350527295,663.106163602879,0,0.8309519853976475,0,1,1,1,1,616.7918950474798,0.224531775987812,0.24139163594352647,0.7586083640564736,13.704988309054814
1,1,1,1,1,1283.0735993153646,759.7675374802129,0,0.7281899176902188,0,0,1,1,1,254.17353540288977,0.19809739327386539,0.5921464971967448,0.4078535028032551,9.999982744084827
1,1,1,0,0,0.0,0.0,1,0.8022093697146808,2,0,0,0,1,0.0,0.0,0.0,0.0,97.59274771553649
0,1,1,1,0,6892.626733642208,2105.0039820633733,0,0.3154671042267396,2,1,1,0,0,78.66144670399783,0.011412404841257301,0.30539938740466877,0.6946006125953311,80.97772810023166
0,1,1,1,1,5062.035597735488,582.476853168701,0,0.926569580351694,1,1,0,1,1,777.2803205773472,0.1535509392555566,0.11506771177770327,0.8849322882222966,18.548722703001715
1,1,1,1,1,3408.9194476556168,1943.727213154945,0,0.6506934881009052,0,1,0,1,1,544.7572488265175,0.1598034970292883,0.5701886603661714,0.4298113396338286,50.96212860234044
1,1,1,1,1,7768.735844810678,2265.5920557768436,0,0.9617888703287107,0,1,1,1,1,1766.181393318662,0.22734476092380296,0.2916294363760872,0.7083705636239128,13.5073075246776
1,1,1,1,0,5718.666678584786,3623.783638653713,0,0.8960758466509284,1,1,0,1,1,973.2761164507082,0.17019283884745798,0.6336763169331109,0.36632368306688917,9.803458534346177
1,1,1,1,1,1330.9018875357851,1108.2817139629612,0,0.5188288815892286,0,1,1,0,0,182.569701175532,0.137177430496824,0.8327298385720877,0.16727016142791223,38.548967745691634
1,1,1,1,1,4274.596950470237,1333.33235797394,0,0.7094757087550408,0,1,1,1,1,964.58270975663,0.2256546572538304,0.31192001805626696,0.6880799819437331,18.160261701605986
1,1,1,1,1,1988.8162060719883,566.4503858257132,0,0.7669839390189093,0,1,1,1,1,470.13513380644133,0.2363894322517523,0.28481786506782397,0.7151821349321761,11.72236198274524
1,0,1,1,1,1894.2316345796607,1428.4510116639933,0,0.8716536128932446,1,0,1,1,1,279.4886774130713,0.1475472546814958,0.7541057733316621,0.24589422666833796,38.72963421561928
1,0,1,1,0,3194.0899816689625,3372.5819451312163,1,0.21423866511078782,2,1,0,1,0,419.57604550151245,0.1313601206946203,1.0,-0.055881945870851435,99.98019358513301
1,1,1,1,1,2918.824946499888,2356.877297344946,0,0.773436749530395,0,1,1,1,1,573.2606292636021,0.19640116819990464,0.8074746997661499,0.19252530023385,1.1327174516801994
1,1,1,1,1,1660.5735544923505,711.5395915939871,0,0.4147521925696812,0,0,1,1,1,116.53150343783904,0.07017545421133939,0.42849025848271444,0.5715097415172856,31.138308532615813
1,1,1,1,1,4332.988966043069,3661.5678676267125,0,0.9902488938234264,0,1,1,1,1,863.4276867250636,0.1992683788238572,0.8450443553680439,0.15495564463195605,0.16232751502476805
1,1,1,1,1,4143.171112289008,743.4483930280354,0,0.7094233131055231,0,0,1,1,1,807.2728948337818,0.19484420820548293,0.17943946143641096,0.820560538563589,18.64613212656871
1,1,1,1,1,1047.4306002377575,1241.4845799685695,1,0.8047536069546624,0,1,0,1,0,151.3084162111734,0.1444567460381888,1.0,-0.18526667035196742,62.66604133871521
1,1,1,1,0,4478.271233729733,1871.026400167927,0,0.7128696874402822,1,1,0,0,0,424.5308763725026,0.09479793746635834,0.417801044759328,0.582198955240672,91.56416388855259
0,1,1,1,0,6682.7140658923,1589.0848093806353,0,0.547628809691153,2,1,1,1,0,1175.9160759605206,0.17596384707857587,0.23779033394397595,0.762209666056024,52.02165981300568
0,1,1,1,1,3879.12003613624,3037.8529583449645,0,0.6449131567305737,1,1,0,0,1,489.6849192575731,0.12623608310541456,0.7831294030722464,0.21687059692775357,34.870840727844744
1,1,1,1,1,8374.771729791171,3110.570700233767,0,0.9158619792422044,0,1,1,1,1,1007.9236559946802,0.12035237359476224,0.37142155041297237,0.6285784495870276,58.510330472080696
1,1,1,1,1,5980.435416774381,2344.207074549386,0,0.7124522745478654,0,0,1,1,1,1007.9381532476962,0.1685392589343168,0.39197933113267563,0.6080206688673244,18.932518799741537
1,1,1,1,1,1206.4610511654632,1022.3334763514516,0,0.7779653229615748,0,1,0,1,1,186.90211795588257,0.1549176558790122,0.8473820811404222,0.1526179188595778,2.812167582739354
0,1,1,1,1,6309.139646150762,1943.5847692633447,0,0.879710359166689,1,1,1,1,1,1463.2024166377296,0.23191789985666852,0.30805860676251406,0.691941393237486,18.659255981213402
1,1,1,1,1,7400.990360903212,1446.0358867983732,0,0.8664412171084273,0,1,1,1,1,2044.545843528775,0.2762530072096,0.19538410621871152,0.8046158937812885,14.104156571990877
1,0,1,1,1,8143.502935253937,9136.911729726071,1,0.9104269138949503,1,1,0,0,0,2.1723856616998325,0.00026676304766777754,1.0,-0.12198789665459325,98.50719778657847
0,1,1,1,0,4149.483926460212,4237.586946054137,1,0.7571667777033777,2,1,0,1,1,878.9486028256349,0.21182118509263317,1.0,-0.021232283617756413,82.56924374299543
1,1,1,1,1,3310.507410582717,1795.3297772039894,0,0.3887361577290833,0,0,0,1,0,296.39203772254393,0.08953069755260655,0.5423125686004655,0.45768743139953444,93.90518552647549
1,1,1,1,1,7210.409027450605,1115.4396251143999,0,0.8372373761490464,0,1,1,1,1,1399.2534127820895,0.19406019928342755,0.15469852277004423,0.8453014772299557,13.58557598939393
1,1,1,1,1,1688.4449452683834,1418.1313203640616,0,0.7550804791138358,0,1,1,1,1,505.0819896371228,0.2991403368244491,0.8399037968861018,0.1600962031138982,8.833333662140998
1,1,1,1,0,2340.2773550485717,2597.854825402902,1,0.8876100081553191,1,0,0,1,1,340.91020810416506,0.14567085707543823,1.0,-0.11006279653079165,57.79567317589825
1,1,0,1,1,0.0,0.0,0,0.5490956708944039,1,1,0,1,1,0.0,0.0,0.0,0.0,52.92509147346088
1,1,1,1,1,1523.642163527937,1258.09411884475,0,0.5759174559569005,0,1,0,1,1,99.67617390450924,0.06541967417973833,0.8257149539178409,0.17428504608215908,39.00033809725389
1,0,1,1,1,7671.377697976662,2831.103315574357,0,0.7614963050742718,1,0,1,1,1,1199.3536817525232,0.15634136774009377,0.3690475722921406,0.6309524277078594,38.52696594351641
1,1,1,1,0,4512.02547905213,2864.0541098003846,0,0.9020650030667599,1,1,1,0,0,647.1728569967959,0.14343289061673287,0.6347601810090077,0.3652398189909924,62.67349347129689
1,1,1,1,1,1680.68219361564,623.4819019502002,0,0.9175840518581149,0,1,1,1,1,363.32393663983015,0.2161764657351512,0.3709695410105511,0.6290304589894489,8.521237015296945
1,1,1,1,1,9687.07402285871,2317.347702973163,0,0.7723050486573113,0,1,1,1,0,917.5582383123257,0.09471985412180728,0.23922060443689072,0.7607793955631093,61.51790016031952
1,1,1,1,1,4588.684470750559,2880.911132319501,0,0.7455160422924234,0,1,1,1,1,882.7562206195754,0.19237675334760712,0.6278294249001345,0.37217057509986556,2.8073448052526304
0,0,1,1,0,4645.4590106465985,629.0743763104596,0,0.9037402252154234,3,0,0,1,0,166.12382552846705,0.03576047601490824,0.1354170545620419,0.8645829454379581,87.91117837788211
0,1,1,1,1,5351.548607221582,3831.878628496291,0,0.7053872403169648,1,1,0,1,1,964.200267231657,0.1801721964985105,0.7160317339406036,0.28396826605939646,12.016096369334182
1,1,1,1,0,4841.789911041436,1868.8196505776461,0,0.7725400432910263,1,1,0,1,1,802.2598015410019,0.1656948806703679,0.38597702190999766,0.6140229780900024,25.856619791368203
1,1,1,1,1,2510.158812916943,759.7241837043082,0,0.8949268731845418,0,0,0,1,1,304.0271207932909,0.12111867951494058,0.30265980773601603,0.697340192263984,12.190609091483644
1,1,1,1,1,5481.916191953879,3119.86634341136,0,0.7788668029658429,0,1,1,1,1,868.4961726305396,0.15842930504944255,0.5691196716926402,0.4308803283073598,1.1492329138033552
1,0,1,1,1,1694.847766098539,543.7486055828881,0,0.5413746375154371,1,0,1,1,0,96.26852246273822,0.056800689942993456,0.3208244518825264,0.6791755481174736,40.02663577748536
1,1,1,1,0,7927.220706223659,8218.682960092216,1,0.8931302415749575,1,1,1,1,1,1058.5262804603083,0.13353056760855156,1.0,-0.03676726871496454,60.862191244253594
1,1,1,1,1,7965.100155981,6261.0174012766,0,0.9077224731118176,0,1,1,1,1,1280.5606741988845,0.1607714465758865,0.786056330575479,0.21394366942452103,0.8557628292719786
1,1,1,0,1,0.0,0.0,0,0.4558065280982877,1,1,1,1,1,0.0,0.0,0.0,0.0,29.104841644219338
0,1,0,1,0,0.0,0.0,1,0.6565004525219349,3,1,0,1,1,0.0,0.0,0.0,0.0,65.2437951288596
1,1,1,1,1,4026.360062486925,3426.716209060057,0,0.9338233657232087,0,1,1,1,1,1098.4503127147923,0.2728147248799012,0.8510704844771156,0.14892951552288436,0.0
0,1,0,1,1,0.0,0.0,0,0.6889096966937466,2,0,0,1,0,0.0,0.0,0.0,0.0,89.38778048946457
1,1,1,1,1,1670.0948642632616,1436.7638940750162,0,0.9190210041147735,0,1,1,1,1,276.2193885523981,0.1653914364165465,0.860288792462591,0.13971120753740895,0.0
1,1,0,0,1,0.0,0.0,1,0.987729541109533,2,0,1,1,1,0.0,0.0,0.0,0.0,44.35124474235817
1,1,1,0,1,0.0,0.0,0,0.7396846032330251,1,1,0,1,0,0.0,0.0,0.0,0.0,37.015942211464036
1,1,1,0,0,0.0,0.0,1,0.21942812019945557,2,1,0,1,1,0.0,0.0,0.0,0.0,60.95709511271583
1,1,1,1,1,7385.9649212607965,2783.463330370396,0,0.6033900298263127,0,1,1,1,1,1518.2748645102245,0.20556215480252407,0.37685845519765265,0.6231415448023474,66.44219261072863
1,1,1,1,1,3381.2077110376867,2709.631253882097,0,0.7860371462758332,0,1,0,1,1,692.4826264775244,0.20480333823236274,0.8013797096926991,0.19862029030730088,2.6111705486961068
1,1,1,1,0,4440.016712134868,1446.9712552770238,0,0.9264714320642617,1,0,0,1,1,174.76117208855507,0.03936047619165957,0.3258932002040337,0.6741067997959663,50.68534457647847
1,1,1,1,1,5384.113315502834,1310.9260862574688,0,0.8456775839285682,0,1,1,1,1,1124.235247026076,0.2088060152428425,0.24348040418890007,0.7565195958111,39.59375351985247
1,1,0,1,0,0.0,0.0,0,0.5880643480965617,2,1,1,1,0,0.0,0.0,0.0,0.0,26.889347345120665
1,1,1,1,1,1204.6315246395002,528.3875868304349,0,0.8289598730308794,0,0,1,1,1,182.43050291684514,0.15144091714803792,0.4386300507854972,0.5613699492145028,8.056064346463765
1,1,0,1,0,0.0,0.0,0,0.7257086840614928,2,1,0,0,0,0.0,0.0,0.0,0.0,89.29254945308145
0,1,1,1,1,7889.229423976849,3575.6919065810926,0,0.5922471753770298,1,1,1,0,1,1295.3849172993632,0.16419663413038102,0.45323715592728153,0.5467628440727185,46.62103588829399
0,1,0,1,1,0.0,0.0,0,0.6957775014562468,2,1,1,1,1,0.0,0.0,0.0,0.0,30.331166789039095
1,1,1,1,1,1815.7391086001035,1341.5506743422475,0,0.8721029112566804,0,1,1,1,1,178.5308775582465,0.09832408010195365,0.7388455026320134,0.26115449736798657,66.12975576586528
1,0,1,1,1,5726.536760310328,4480.614352239495,0,0.702517766671576,1,1,1,1,1,1471.8382779544727,0.2570206635458168,0.7824300340292735,0.21756996597072656,13.62332494502706
1,1,1,1,1,4882.426219207198,1109.8109185209246,0,0.9392270471195475,0,1,1,1,1,1300.2132034860185,0.266304731522834,0.2273072584599413,0.7726927415400587,12.063299436281843
1,1,1,1,1,8911.080865764563,896.8519086517779,0,0.703120444730163,0,0,1,1,1,1472.889383510062,0.16528739955315055,0.10064457074981653,0.8993554292501834,12.456871505688405
1,1,1,1,1,5435.108870607104,3847.5492990106227,0,0.8477713162651813,0,1,1,1,1,1586.1292551919205,0.2918302637449743,0.7079065738348034,0.2920934261651966,0.41567401496006884
1,1,0,1,1,0.0,0.0,0,0.4648182933829153,1,1,1,0,1,0.0,0.0,0.0,0.0,27.845734176103857
1,1,1,1,1,8235.631328241438,6815.450675614985,0,0.9881251779932083,0,0,1,1,1,1495.567798608068,0.18159722539782727,0.8275565532230175,0.1724434467769826,2.0272297683092617
1,0,1,1,0,4062.8307625360317,4620.05183799709,1,0.6910603483473601,2,1,1,0,1,234.64320207973586,0.057753624454017584,1.0,-0.1371509442626252,98.39281951308263
0,1,0,0,1,0.0,0.0,0,0.29618659068486847,3,0,0,1,0,0.0,0.0,0.0,0.0,91.28721283263552
1,0,1,1,1,4383.057039348477,3166.682299520098,0,0.43154657702621585,1,1,1,1,1,728.7047626611171,0.16625491206690662,0.722482566640477,0.277517433359523,30.955324139103688
1,0,1,1,1,8253.737308990056,3875.9243834894314,0,0.5593875215264942,1,1,1,1,1,1577.6568050054,0.19114453803696901,0.4695962857053537,0.5304037142946463,34.58387328372202
1,1,1,1,1,3055.6101266089777,2334.967732520904,0,0.9450292514604554,0,1,0,0,1,361.0553832840722,0.11816146966522866,0.7641576103533142,0.23584238964668586,37.957920858847736
1,1,1,1,1,5256.776120863709,1374.7895850135963,0,0.7077897012824613,0,0,1,0,0,586.932651549392,0.1116525866909007,0.2615271324866148,0.7384728675133851,28.67036608494326
0,0,1,1,1,9828.613313626307,10176.763413073782,1,0.9504233775593219,2,1,1,1,0,1635.2557146439356,0.16637705263842567,1.0,-0.03542209753687258,88.92116944723462
1,0,1,1,1,5039.249839835626,1220.9908985093846,0,0.7701963761096677,1,0,0,1,1,547.8347422375114,0.10871355055802931,0.24229616258701153,0.7577038374129885,31.60182137760303
1,1,1,0,1,0.0,0.0,0,0.7177129439782475,1,1,1,1,1,0.0,0.0,0.0,0.0,7.631777132133942
1,0,1,0,1,0.0,0.0,0,0.7612164778098611,2,1,0,1,1,0.0,0.0,0.0,0.0,26.53781077119409
1,1,1,1,1,5911.305394067589,2208.8592937747603,0,0.7772409078648923,0,1,1,1,1,1595.8455627382907,0.2699650003432125,0.37366692236735155,0.6263330776326484,15.444747491905805
1,0,1,1,0,6244.453076548632,1341.4345025275018,0,0.9016583099484279,2,0,0,1,0,430.09954805261606,0.06887705661011005,0.21482017497502362,0.7851798250249764,85.26907563820907
1,1,1,1,1,6560.097006215835,3008.398212200352,0,0.809291241749996,0,1,1,1,1,1589.3694884534395,0.24227835151636895,0.45859050702296467,0.5414094929770353,7.479541841457335
0,1,1,1,0,4056.6804906666302,4578.199375961895,1,0.28603043216682283,2,1,0,1,1,81.46239283686941,0.02008104730562174,1.0,-0.1285580381533978,93.55659323373104
1,1,1,1,0,8192.548847397078,8464.27326824369,1,0.7457515210491659,1,0,1,1,1,903.695062162271,0.11030694830088092,1.0,-0.03316726282723898,66.78547429465988
1,1,1,1,0,3248.6781226583303,1690.3628004551888,0,0.5475069972989972,1,1,1,0,1,447.59917989907484,0.1377788635867727,0.520323262765102,0.47967673723489795,26.77404200013053
1,1,1,1,1,1117.7286585946301,848.355036071718,0,0.8794856392664114,0,1,0,1,1,267.0492885733676,0.23892139341684282,0.758999091191231,0.24100090880876895,3.9883551534426065
1,1,1,1,0,4478.226522578183,958.0362816103318,0,0.6869075462933774,1,1,1,1,1,601.3133128660342,0.13427487641242608,0.2139320726140436,0.7860679273859564,68.4761542956372
0,1,0,1,0,0.0,0.0,1,0.41483484730231357,3,1,0,1,1,0.0,0.0,0.0,0.0,71.94879280534951
1,1,1,1,1,3442.544573719644,3031.770481687474,0,0.9207685087985026,0,0,1,1,1,706.8097117858568,0.20531606683661735,0.880677190015776,0.11932280998422394,0.0
1,1,1,1,1,6894.804123071052,2487.810534442719,0,0.8076434318498495,0,1,1,1,1,1257.4707692143782,0.18237947688850095,0.36082396106339415,0.6391760389366058,5.804459455376742
1,0,1,1,1,7691.055600905258,8341.629011496912,1,0.8322891857118593,1,1,1,1,0,438.6122953810517,0.05702888109785942,1.0,-0.08458831197567733,81.42388512980347
1,1,1,1,0,9214.410494208569,7815.852287825717,0,0.9578886211583217,1,1,1,1,1,2373.417556557466,0.25757671183080066,0.8482205446282352,0.15177945537176488,8.242346888403013
1,0,1,1,0,2218.132985324971,2463.9443448616703,1,0.8318813803313649,2,1,0,1,0,294.01016974461237,0.13254848635756525,1.0,-0.11081903617275071,87.72130385672551
1,1,1,1,1,8801.090690401403,7631.863091355923,0,0.8733408837620742,0,1,1,1,1,1909.8824271757967,0.21700519791924677,0.8671496931260285,0.1328503068739715,0.0
1,0,1,1,1,5777.104101347055,2221.246243278404,0,0.7317730638907869,1,1,1,1,1,1444.0968358514406,0.24996898281869606,0.3844912960388706,0.6155087039611293,31.035629792739
1,1,1,1,1,3479.0478939891022,3029.8108463570106,0,0.9955569372089019,0,1,1,1,1,967.4031971273653,0.2780655014260622,0.870873566182214,0.12912643381778602,2.287025915867085
1,0,0,1,0,0.0,0.0,1,0.8778961293737522,3,0,0,1,0,0.0,0.0,0.0,0.0,60.914617780106425
1,0,1,1,1,8781.990349241538,6081.487807696352,0,0.7246452385901709,1,1,1,1,1,817.3121044424587,0.09306684156320513,0.6924953872468766,0.30750461275312335,69.90167170740406
1,1,1,1,1,5771.190119814931,1065.747360956619,0,0.9488758404761743,0,1,1,1,1,1014.1038253147622,0.17571831879752425,0.18466682587660016,0.8153331741233998,13.795715913030724
0,0,1,1,1,4556.830250320343,2058.7009889468254,0,0.7763574650542684,2,1,1,1,1,274.00476753604113,0.060130562800046965,0.4517835591532293,0.5482164408467707,37.70447379054389
1,1,1,1,1,3901.8503013303116,3949.132608743594,1,0.5653386463368235,0,0,0,1,1,341.1998780875637,0.08744566083717609,1.0,-0.012117919387415226,67.29447253681873
1,0,1,1,1,9077.709176659238,3177.712632791071,0,0.9450237392127584,1,0,1,1,0,990.8446011618422,0.1091513929207513,0.3500566685878922,0.6499433314121078,32.58485521980391
1,1,1,0,1,0.0,0.0,0,0.9336037642180064,1,0,0,0,1,0.0,0.0,0.0,0.0,41.77411457501515
1,1,1,1,1,7880.299733389146,2317.650600450993,0,0.9347160359929821,0,1,1,1,1,1486.5557761665882,0.18864203475256044,0.2941069094911472,0.7058930905088528,13.240613802304207
0,1,1,1,0,2841.2108240566467,3196.954763934345,1,0.9837346444099828,2,1,1,1,1,227.09299450793108,0.07992824488247248,1.0,-0.1252085684263906,77.54321344555981
1,1,1,1,1,2488.2264975470607,965.2477377651269,0,0.9253512430478522,0,1,1,1,1,518.8106378246888,0.2085061944063942,0.3879259941635883,0.6120740058364117,7.261329032565417
1,1,1,1,1,2163.5692204175384,830.1538901554043,0,0.7568297898677141,0,1,1,1,1,258.32318758521694,0.11939677508231708,0.3836964781719331,0.6163035218280669,63.57384618699289
1,1,1,1,1,7769.857205866416,5651.589949840987,0,0.7497240155680027,0,1,1,1,1,1496.5139890573898,0.19260508261689652,0.7273737213051883,0.2726262786948117,6.1457234375343015
0,1,1,1,1,7183.0951377709625,5349.463460139724,0,0.8624009804395956,1,1,1,0,1,1271.6541931936874,0.17703429633096904,0.7447295848847345,0.2552704151152655,53.71302958113769
1,1,1,1,1,2509.124300838232,2893.658947934347,1,0.9480320861648615,0,1,1,1,1,563.9404789971861,0.22475589543682173,1.0,-0.15325452269050682,22.26253281894493
0,1,1,1,0,2611.9755029963662,1133.2406924874504,0,0.5421186002069469,2,1,0,0,0,273.3279581638566,0.10464415070137693,0.43386344595783405,0.5661365540421659,45.71713729298352
0,0,1,1,1,3853.282803236631,2932.687146688076,0,0.7059391199957428,2,1,0,0,0,332.70572732303714,0.08634344903093416,0.7610879596547431,0.23891204034525698,96.18202089646137
1,1,1,1,1,8897.618333077167,9256.64602086915,1,0.4215868624916558,0,1,1,1,1,2069.7715184929725,0.23262084762599153,1.0,-0.04035098768591657,73.45882853159108
