bank_validity,account_number_present,account_holder_present,account_type_present,beginning_balance,ending_balance,total_credits,total_debits,period_start_present,period_end_present,statement_date_present,future_period,period_age_days,transaction_count,avg_transaction_amount,max_transaction_amount,balance_change,negative_ending_balance,balance_consistency,currency_present,suspicious_transaction_pattern,large_transaction_count,round_number_transactions,date_format_valid,period_length_days,critical_missing_count,field_quality,transaction_date_consistency,duplicate_transactions,unusual_timing,account_number_format_valid,name_format_valid,balance_volatility,credit_debit_ratio,text_quality,risk_score
1.0,1.0,1.0,1.0,94939.25849305917,942118.1534886796,484810.76790788485,455694.39223525085,1.0,1.0,1.0,0.0,71.05715838035995,621,2571.5089106738365,23248.120862799293,847178.8949956204,0.0,1.0,1.0,0.0,3,17.0,1.0,351.33630127431024,0.0,0.8979469144017774,0.6686756521397546,0.0,0.01250094091266173,1.0,1.0,8.395029829318768,1.0638945226642218,0.8981302433437003,14.503200939677958
1.0,0.0,0.0,0.0,0.0,324.67807917428826,0.0,0.0,1.0,1.0,0.0,1.0,359.989328814996,0,0.0,0.0,324.67807917428826,0.0,0.3964545259711596,1.0,1.0,24,0.0,1.0,13.359503857936556,3.0,0.6494103858343833,0.5,0.0,0.150577351494254,0.0,0.0,0.0,0.0,0.5927629018210314,36.42982171132942
1.0,1.0,1.0,1.0,318769.1065374776,794534.8686963051,91138.66181980679,258884.13356909357,1.0,1.0,1.0,0.0,274.4943596447361,598,38077.54723364034,38003.71628622248,475765.7621588275,0.0,1.0,1.0,0.0,21,7.0,1.0,316.3036882633185,0.0,0.8913133475674712,0.9611423652970489,0.0,0.0008197502325765438,1.0,1.0,5.309829794215455,0.3520442159329274,0.8902328433718115,8.514272722693828
1.0,1.0,1.0,1.0,51177.591853157624,535336.0310138983,273011.60387151875,217849.32176353244,1.0,1.0,1.0,0.0,126.68334584983505,43,33540.51200116226,44896.62196656893,484158.4391607407,0.0,1.0,1.0,0.0,16,49.5,1.0,127.32174382636097,1.0,0.8671605200452133,0.9413829646686114,0.0,0.06416170103431454,1.0,1.0,8.684638417723999,1.2532130082455017,0.9068954212516961,25.409987660301866
1.0,1.0,1.0,1.0,759082.183178507,757690.8205211407,291819.6105608935,1164.7916307315763,1.0,1.0,1.0,0.0,319.47717493153107,330,36447.657705196405,30472.833557845468,1391.3626573663205,0.0,1.0,1.0,0.0,24,39.0,1.0,67.25612358883251,0.0,0.8210106201434894,0.8746081415562481,0.0,0.09432442683768116,1.0,1.0,3.634087033184803,100.0,0.9446494161863439,9.37819616521167
1.0,1.0,1.0,1.0,184108.75762890422,87607.33852214884,483581.3682662848,26060.752271559017,1.0,1.0,1.0,0.0,205.08754440276226,982,26225.174909304555,26806.757357638056,96501.41910675538,0.0,1.0,1.0,0.0,50,25.5,1.0,334.45216141885953,1.0,0.9194240174716355,0.6364458017797185,0.0,0.026912329932003234,1.0,1.0,3.1204566008041,18.555925140888338,0.8693979674886867,14.302149966746313
1.0,1.0,1.0,1.0,187058.68137779357,495304.69738426607,250948.11978560488,420286.47827482247,1.0,1.0,1.0,0.0,202.68680544815683,392,22796.517936749216,75377.08737587776,308246.0160064725,0.0,1.0,1.0,0.0,21,30.0,1.0,257.32808792460605,1.0,0.8827829856189098,0.500265904811868,0.0,0.006577483691877828,1.0,1.0,5.768830732086176,0.5970882546963874,0.8551917701050181,19.575542391762003
1.0,1.0,1.0,1.0,947802.5020018271,97499.05719549416,418483.37268875976,497812.02316555777,1.0,1.0,1.0,0.0,359.9720576088384,720,32526.207573775486,49680.558207249145,850303.4448063329,0.0,1.0,1.0,0.0,30,13.0,1.0,36.14074909662496,0.0,0.9762522055090781,0.8335137888238078,0.0,0.050086970313713376,1.0,1.0,0.4699252318538283,0.8406453705711009,0.8197035777898934,4.63000462517191
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,313.241991530642,0,0.0,0.0,0.0,0.0,0.622105770471189,0.0,1.0,46,0.0,1.0,180.6350266011194,2.0,0.7248175319642804,0.5,0.5,0.15339696556935695,0.0,0.0,0.0,0.0,0.6575558152606451,40.40942906239592
1.0,1.0,1.0,1.0,93735.52718754685,684146.7250708134,357875.72596043476,493716.67855791317,1.0,1.0,1.0,0.0,150.70440933290482,175,49603.41332380801,90584.48079568356,590411.1978832666,0.0,1.0,1.0,0.0,5,50.0,1.0,198.27027406504203,1.0,0.9112186949868146,0.6546205727418011,0.0,0.04933311590346809,1.0,1.0,1.1064688264765765,0.724860515155669,0.8314324032004041,15.873237550672016
0.0,0.0,0.0,0.0,0.0,343.4143808717215,0.0,0.0,0.0,1.0,0.0,1.0,234.23617514164675,0,0.0,0.0,343.4143808717215,1.0,0.24310687288839022,0.0,1.0,33,0.0,0.0,0.0,6.0,0.2092161051375283,0.5,1.0,0.6090656139327454,0.0,0.0,0.0,0.0,0.15990170594960104,100.0
1.0,1.0,1.0,1.0,475166.9386345688,538335.9098599985,471360.95232917916,434987.86779697414,1.0,1.0,1.0,0.0,145.91022994545622,133,30664.273634159712,13650.173200017134,63168.971225429676,0.0,1.0,1.0,0.0,19,42.5,1.0,150.22993889288074,1.0,0.9877217609737862,0.9594608310110968,0.0,0.0849785412823186,1.0,1.0,2.386454510128968,1.0836186184143917,0.8607643413237284,16.75786766111929
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.5278133834399994,0,0.0,0.0,0.0,0.0,0.6385172856367951,1.0,1.0,37,0.0,1.0,357.64878717804976,4.0,0.7901253879715533,0.5,0.5,0.26359579375500997,0.0,1.0,0.0,0.0,0.6591382798571146,45.315759387459806
1.0,1.0,1.0,1.0,490077.2901541502,853676.132756201,379990.598984873,303146.3399606014,1.0,1.0,1.0,0.0,48.528037247465186,441,29652.554885975267,65328.14824187976,363598.84260205075,0.0,1.0,1.0,0.0,14,37.0,1.0,1.7753330686101376,1.0,0.9549474501825741,0.5546596919061791,0.0,0.08427448968699848,1.0,1.0,3.818433616965542,1.2534889883026747,0.861332047458276,22.82343267744683
0.0,1.0,0.0,0.0,748461.1281931472,908924.9125321073,385467.9785349274,414500.33546110307,0.0,1.0,0.0,1.0,307.03048264739357,189,5702.028481416782,98582.19138752756,160463.78433896007,0.0,0.5550123271608349,1.0,1.0,24,1.5,0.0,0.0,2.0,0.6272158402807605,0.9740365333510006,0.0,0.15446683085396268,1.0,0.0,8.330511632564354,0.9299581823163565,0.7924557407578097,32.16675309969221
1.0,0.0,0.0,1.0,0.0,545.4314951269048,0.0,0.0,0.0,1.0,1.0,1.0,304.973326748548,0,0.0,0.0,545.4314951269048,0.0,0.43881230766235024,1.0,0.0,0,0.0,0.0,0.0,3.0,0.7247775732309829,0.5,0.5,0.1895683241096564,0.0,0.0,0.0,0.0,0.7554651826483679,40.559557742173666
1.0,1.0,1.0,1.0,769427.7972512014,291871.3195482706,392184.84661812015,123669.94803472658,1.0,1.0,1.0,0.0,332.94899885239323,591,39536.823765122674,56115.70571088316,477556.47770293074,0.0,1.0,1.0,0.0,18,17.5,1.0,11.562058254929273,0.0,0.8122002137505575,0.8864288112901504,0.0,0.08510004747243466,1.0,1.0,3.9374797785509488,3.171221892225543,0.9656647165338459,14.013856984503361
0.0,0.0,0.0,1.0,0.0,9792.823719333392,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0.0,0.0,9792.823719333392,1.0,0.6023196146158926,0.0,0.0,0,0.0,1.0,0.0,4.0,0.7841130033092112,0.5,0.0,0.20655913481937915,0.0,0.0,0.0,0.0,0.6597741661499683,33.879056659120835
1.0,1.0,1.0,1.0,370212.53489443363,492387.3370350903,444011.0814343201,173317.60831410208,1.0,1.0,1.0,0.0,158.99009322903376,178,25600.421426239132,98318.20204150077,122174.80214065668,0.0,1.0,1.0,0.0,46,25.5,1.0,128.3050359548809,0.0,0.8533246272599394,0.5580345755470864,0.0,0.0665599950298223,1.0,1.0,2.8215376083286814,2.5618348057840863,0.8941016417662488,11.667913336889375
0.0,0.0,1.0,1.0,0.0,505.9982715312465,0.0,0.0,0.0,1.0,1.0,1.0,320.86384258097587,0,0.0,0.0,505.9982715312465,0.0,0.3173974550284807,0.0,0.0,0,0.0,0.0,0.0,4.0,0.7403405755178052,0.5,0.5,0.26983757022641586,0.0,1.0,0.0,0.0,0.6707501288736504,54.088660755448686
1.0,0.0,1.0,0.0,0.0,513.5581942335588,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,513.5581942335588,1.0,0.12250296928707327,0.0,1.0,12,0.0,0.0,0.0,6.0,0.3701125400002543,0.5,1.0,0.4251564617757524,0.0,1.0,0.0,0.0,0.5313570446189321,75.30373779266473
0.0,1.0,0.0,1.0,503095.9162020461,410392.14256510383,99170.77894530563,192139.04419933326,0.0,0.0,0.0,1.0,0.0,329,8542.471621725745,1453.1684626649555,92703.77363694226,1.0,0.22175932696438272,1.0,1.0,25,35.5,0.0,0.0,6.0,0.246815875236042,0.6694707946943607,1.0,0.8639913407790225,1.0,0.0,9.77030217653091,0.5161406905013102,0.12355163789686677,100.0
1.0,1.0,1.0,1.0,38208.32990970202,815929.1150774002,311935.23962871503,181418.78613967256,1.0,1.0,1.0,0.0,117.95987269080881,76,37259.85828768666,14299.114952349611,777720.7851676982,0.0,1.0,1.0,0.0,45,17.5,1.0,339.8612151698937,0.0,0.8874377186120311,0.9925686855662432,0.0,0.038567719992309915,1.0,1.0,2.60778022273768,1.719420828825076,0.9178409890794287,12.146072823580297
0.0,0.0,0.0,0.0,0.0,398.80959227297916,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,398.80959227297916,1.0,0.22488930574343188,1.0,1.0,47,0.0,0.0,0.0,5.0,0.28557472182454524,0.5,0.5,0.688115300933102,0.0,0.0,0.0,0.0,0.3436018057550464,100.0
1.0,0.0,0.0,0.0,0.0,365.979340832813,0.0,0.0,0.0,1.0,1.0,0.0,335.21906477698076,0,0.0,0.0,365.979340832813,1.0,0.08874076663923525,0.0,1.0,27,0.0,0.0,0.0,4.0,0.5900723571460387,0.5,0.5,0.5116787466088015,0.0,0.0,0.0,0.0,0.3908697831547967,74.14336489401677
0.0,1.0,1.0,0.0,542999.1267162764,529432.4406381109,356941.91039709904,370404.3746386177,0.0,0.0,1.0,1.0,0.0,988,23892.600603371495,31669.08651020808,13566.686078165541,0.0,0.3902383065708399,0.0,1.0,34,40.5,0.0,0.0,6.0,0.4751711126839022,0.9367975193592528,0.0,0.4130772829731113,1.0,1.0,5.488994134731376,0.9636546834668106,0.5720079148820936,64.98369273012221
1.0,1.0,1.0,1.0,574105.076483439,962043.1491538013,113418.7427331494,48495.887785036386,1.0,1.0,1.0,0.0,300.18196251187646,66,41931.97322501192,6404.353891263737,387938.0726703623,0.0,1.0,1.0,0.0,24,9.5,1.0,335.9951435364902,0.0,0.9210828808820368,0.9555102291159555,0.0,0.014216228319070701,1.0,1.0,1.1372690241840677,2.33872907401739,0.8963492200251966,7.202728721961832
1.0,1.0,1.0,1.0,270359.71668457036,270237.9288848485,235194.90907404124,384898.9450905249,1.0,1.0,1.0,0.0,200.9641179189516,19,24226.82948324505,35213.31644713631,121.78779972187476,0.0,1.0,1.0,0.0,0,19.5,1.0,354.76826183936134,0.0,0.8575568667672053,0.5290485521644075,0.0,0.01779523037718238,1.0,1.0,5.180014037897047,0.6110562579451223,0.8066649108683787,20.743420838118382
0.0,1.0,1.0,0.0,921515.0094876327,607580.8010758559,169887.85244946263,312402.5034230197,0.0,0.0,0.0,0.0,0.0,120,27189.591822007114,28815.708584795397,313934.2084117768,0.0,0.5356699693426336,0.0,1.0,15,39.5,0.0,0.0,2.0,0.7557860277154824,0.6460165463042395,0.5,0.13847543547987706,1.0,1.0,6.282146065469965,0.5438107908483049,0.6212235112363222,39.197851033911334
1.0,1.0,1.0,1.0,211067.4265827569,946489.9054367533,68968.57026589393,303208.5328948625,1.0,1.0,1.0,0.0,238.70146553409805,130,4787.170600170331,50271.803686499436,735422.4788539964,0.0,1.0,1.0,0.0,33,38.0,1.0,318.0483595744328,1.0,0.8848096536002806,0.9798614580134372,0.0,0.08307625863866257,1.0,1.0,6.846861427956296,0.22746249786383407,0.9670293498922651,21.727984702339825
1.0,1.0,1.0,1.0,384442.79041646,550239.7721329452,126255.04102116925,386210.9316221942,1.0,1.0,1.0,0.0,123.6519202338251,779,8008.682498873337,42505.16288295854,165796.98171648523,0.0,1.0,1.0,0.0,31,40.5,1.0,278.6472417891265,1.0,0.8508827589507716,0.9359624870908423,0.0,0.017937592138963242,1.0,1.0,5.885569169666827,0.3269069585650066,0.9392859930926367,18.233300652936485
0.0,1.0,0.0,0.0,82434.50389556994,6346.363346152968,143664.72861387563,317782.83695023454,1.0,0.0,0.0,1.0,0.0,476,39368.48826681842,2743.424130310057,88780.86724172291,1.0,0.6575408906458179,1.0,1.0,34,13.0,1.0,0.0,3.0,0.5212872056833779,0.9215275771152815,0.5,0.26179838489646834,1.0,0.0,9.542620523601103,0.4520846059297212,0.6817046817049408,41.92187943733576
0.0,0.0,0.0,0.0,0.0,227.2674285289746,0.0,0.0,1.0,1.0,0.0,1.0,205.33866471192817,0,0.0,0.0,227.2674285289746,1.0,0.2237362321851062,0.0,1.0,11,0.0,1.0,242.77338094432542,5.0,0.28138859537547434,0.5,1.0,0.5803776887750138,0.0,0.0,0.0,0.0,0.34748190775355964,100.0
1.0,1.0,1.0,1.0,188619.87120590117,832317.6537173645,369901.42138807796,251374.69382659983,1.0,1.0,1.0,0.0,340.30065143572267,415,48996.067542154124,73296.05329119191,643697.7825114634,0.0,1.0,1.0,0.0,49,36.5,1.0,165.52397520478326,1.0,0.8415169319325145,0.9356679727285869,0.0,0.035438485587932576,1.0,1.0,6.567659604356598,1.4715141598272368,0.9138509407031512,27.22265957598986
1.0,1.0,1.0,1.0,734898.5927813876,77575.87486573761,492452.03409031825,235769.79295932726,1.0,1.0,1.0,0.0,70.80222294460519,370,41678.91187616074,52659.14565315718,657322.71791565,0.0,1.0,1.0,0.0,10,19.0,1.0,54.01342173039186,0.0,0.9058838116917407,0.989830385454203,0.0,0.09986540342377237,1.0,1.0,0.75551959347678,2.0886985898794563,0.8080555193257518,4.4759964990898995
1.0,1.0,1.0,1.0,898154.0386763709,552375.4617541303,216268.118542702,459294.34198036714,1.0,1.0,1.0,0.0,337.162519686272,898,28838.563331641613,17146.37215972952,345778.57692224055,0.0,1.0,1.0,0.0,45,34.0,1.0,342.9640540439156,0.0,0.9071231314595871,0.576811010682514,0.0,0.013745419948553106,1.0,1.0,7.165571729442085,0.4708704174543185,0.9836866109579829,15.478959334464658
1.0,1.0,1.0,1.0,608987.8304844275,247364.0546342487,255670.89420359256,339075.7802139213,1.0,1.0,1.0,0.0,158.9114847364571,321,43064.91593296731,81230.85102098343,361623.7758501788,0.0,1.0,1.0,0.0,36,15.5,1.0,129.38923655337805,1.0,0.947846730705489,0.6177580609431375,0.0,0.08561397727542625,1.0,1.0,9.730935902143367,0.7540228737136313,0.9570368948652654,18.2218656425189
1.0,1.0,1.0,1.0,434106.33117909456,755514.1116929736,350165.62191148615,87205.31147060162,1.0,1.0,1.0,0.0,280.2986874088518,745,22173.69911674899,69073.00465753287,321407.7805138791,0.0,1.0,1.0,0.0,43,30.5,1.0,106.88875358434774,0.0,0.8367981974372407,0.892346655879838,0.0,0.04755627542978193,1.0,1.0,2.159747073122226,4.015416217274023,0.937331170284271,10.50539863969405
1.0,1.0,1.0,1.0,75145.0413054685,826535.6026259674,420042.86882134905,66711.3106472576,1.0,1.0,1.0,0.0,140.77692028922823,732,44595.937183633294,76437.90888514197,751390.5613204988,0.0,1.0,1.0,0.0,25,44.5,1.0,20.315046285181992,1.0,0.8129101495195933,0.8475428086167296,0.0,0.08028162109373888,1.0,1.0,5.2633581312414,6.296426569137064,0.8352435223043748,23.558222536296242
1.0,1.0,1.0,1.0,663284.5350868365,689581.0036763122,404513.16496011673,323617.45125094504,1.0,1.0,1.0,0.0,355.89766241625875,478,20727.380675717617,40423.31107700605,26296.46858947561,0.0,1.0,1.0,0.0,17,42.0,1.0,175.09926121668408,1.0,0.8344725442322058,0.534653742723127,0.0,0.06869342393361008,1.0,1.0,5.808573727023151,1.249973273679985,0.8972450573790716,20.628846249796794
0.0,0.0,0.0,0.0,0.0,233.54590529268316,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,233.54590529268316,1.0,0.1896300930793036,0.0,1.0,42,0.0,0.0,0.0,5.0,0.27240110544245505,0.5,1.0,0.6933241604132698,0.0,0.0,0.0,0.0,0.11778320714078389,100.0
1.0,1.0,1.0,1.0,61684.77404793871,486109.6356250545,437503.76583697594,140887.9157828271,1.0,1.0,1.0,0.0,230.3125612956006,106,35383.466519419155,70540.75020572067,424424.8615771158,0.0,1.0,1.0,0.0,49,1.5,1.0,314.12518598438754,0.0,0.8128041857526158,0.5927363448069523,0.0,0.018971097250156943,1.0,1.0,6.664014508337644,3.105332089030048,0.9134399934040895,7.688973826018402
0.0,0.0,0.0,0.0,0.0,361.62711326413466,0.0,0.0,0.0,1.0,0.0,1.0,74.0154396958258,0,0.0,0.0,361.62711326413466,0.0,0.3688875627286352,0.0,1.0,28,0.0,0.0,0.0,6.0,0.3962254867522606,0.5,0.5,0.3597583033030588,0.0,0.0,0.0,0.0,0.5163197658025577,65.57745649929146
0.0,0.0,0.0,1.0,0.0,330.1664875073248,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,330.1664875073248,1.0,0.2774014876507604,0.0,1.0,32,0.0,1.0,0.0,5.0,0.29933772361129923,0.5,0.5,0.7216284367582411,0.0,0.0,0.0,0.0,0.03758267535052218,100.0
1.0,1.0,1.0,1.0,172391.55992658006,233181.95001410085,386823.15217018203,32853.26367863528,1.0,1.0,1.0,0.0,155.77824261309425,978,2103.8641606986375,358.7754877543814,60790.39008752079,0.0,1.0,1.0,0.0,6,4.0,1.0,261.15067967257585,0.0,0.8319771712886893,0.7159337226651118,0.0,0.0685526390242418,1.0,1.0,9.974620283333739,11.77426863747896,0.915247950958729,13.133378443572685
1.0,1.0,1.0,1.0,434741.0101210695,223867.9002649287,21401.97758705309,299982.44674663316,1.0,1.0,1.0,0.0,361.14653912962814,121,38407.20022007204,71244.2691967425,210873.1098561408,0.0,1.0,1.0,0.0,7,48.0,1.0,158.16440746935555,0.0,0.9408316940999105,0.7616607531546246,0.0,0.029350987363425285,1.0,1.0,9.285681468066148,0.07134409969370414,0.9935645968357023,21.8845449009089
1.0,1.0,1.0,1.0,391613.2916761276,260755.15724275034,118671.19543014615,5328.767893428843,1.0,1.0,1.0,0.0,270.5738435687356,984,26017.00194430466,57531.52570019729,130858.13443337724,0.0,1.0,1.0,0.0,18,30.5,1.0,98.63667880022822,1.0,0.8072291666122788,0.8420451402702065,0.0,0.07420779916468333,1.0,1.0,9.519091044864668,22.269912633366005,0.8256955786192431,18.54994200292243
1.0,1.0,1.0,1.0,470397.1933604378,164487.71084699457,411435.06938523246,191776.473043571,1.0,1.0,1.0,0.0,315.4396143054943,759,38215.66380102538,77969.43454140736,305909.4825134432,0.0,1.0,1.0,0.0,10,10.5,1.0,26.65164644952695,1.0,0.9994352920164637,0.7600490617808344,0.0,0.06843356031473224,1.0,1.0,1.135076149292391,2.145388654069969,0.8928023778637012,4.9783495898286825
1.0,1.0,1.0,1.0,816526.0413784158,921949.3867916248,284539.7325323976,209006.3716210662,1.0,1.0,1.0,0.0,163.42522685209454,334,4498.434877119473,27023.894585773513,105423.34541320906,0.0,1.0,1.0,0.0,14,32.0,1.0,57.91073361598095,0.0,0.9491691155850267,0.8502085689194236,0.0,0.027857293286300877,1.0,1.0,5.982506690485359,1.3613926232271774,0.90094383439023,18.650888508773505
1.0,1.0,1.0,1.0,866375.194422054,821436.5826470457,228081.5306161869,364035.9335202038,1.0,1.0,1.0,0.0,135.69134100369618,198,835.9743102472172,67992.5868743139,44938.61177500826,0.0,1.0,1.0,0.0,45,30.0,1.0,68.75522759646944,0.0,0.9074145328953058,0.7527690669833667,0.0,0.05085401145042098,1.0,1.0,0.629834963201874,0.6265357609361618,0.8560585645238994,10.534296140331202
1.0,1.0,1.0,1.0,379673.2454338847,837526.3669124998,211063.9550923489,112322.60278325628,1.0,1.0,1.0,0.0,361.2349884421915,238,25149.72271412025,86539.71232634159,457853.1214786151,0.0,1.0,1.0,0.0,39,7.5,1.0,246.54986273999364,0.0,0.866449283338067,0.9801227814871623,0.0,0.011076061872696408,1.0,1.0,5.508769019577404,1.8790871103621878,0.873305423374826,8.849073634393273
0.0,1.0,0.0,0.0,39710.390612922805,460601.3485135815,479174.53555927525,58483.374025518286,1.0,0.0,0.0,0.0,0.0,675,41537.09287826986,34048.71233645178,420890.9579006587,1.0,0.04648267594762495,0.0,1.0,18,24.0,1.0,0.0,4.0,0.5019511254938103,0.801983832356787,1.0,0.4924581401987703,1.0,0.0,9.786959637600987,8.19334628932652,0.41266961594967494,82.78933509923472
1.0,1.0,1.0,1.0,519078.75108799693,609374.2490172858,449265.36157268134,251946.7743768325,1.0,1.0,1.0,0.0,226.51113928950008,987,19076.210805425337,30160.83108318153,90295.49792928883,0.0,1.0,1.0,0.0,20,11.0,1.0,250.33183333733942,0.0,0.8848725940442853,0.769142483267536,0.0,0.0019547851484875258,1.0,1.0,8.18626275450603,1.7831756833716108,0.8679774849811936,16.395660600007258
0.0,0.0,0.0,0.0,0.0,409.4802712378578,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,409.4802712378578,0.0,0.10019924384742034,1.0,1.0,15,0.0,0.0,0.0,7.0,0.14286654795397666,0.5,1.0,0.8451935185623494,0.0,0.0,0.0,0.0,0.16973640831009465,100.0
0.0,1.0,0.0,0.0,704285.2507898343,780634.123962546,348800.3820998101,273279.24898332707,0.0,0.0,1.0,0.0,0.0,54,45109.81962597366,36231.596900155484,76348.8731727117,1.0,0.10829155979933208,0.0,0.0,3,35.0,0.0,0.0,6.0,0.47314117653241855,0.5135010735401444,0.0,0.31319342705209824,1.0,0.0,8.477500513194823,1.2763515100302791,0.5715100659908188,82.85324147725198
1.0,1.0,1.0,1.0,159518.81723536632,991572.5159724391,457064.89302897727,149058.7371990308,1.0,1.0,1.0,0.0,255.2853209489032,434,21378.80357985511,43012.83996815472,832053.6987370728,0.0,1.0,1.0,0.0,24,23.0,1.0,215.90803029458505,1.0,0.8326550363943075,0.7439829927234433,0.0,0.019499072209121004,1.0,1.0,6.259974241243268,3.0663408372947707,0.8933363736464774,25.045529600650294
0.0,0.0,0.0,0.0,0.0,7893.827029704812,0.0,0.0,0.0,1.0,1.0,0.0,352.6441147874121,0,0.0,0.0,7893.827029704812,1.0,0.5526728685189279,1.0,0.0,0,0.0,0.0,0.0,4.0,0.6556471250766924,0.5,1.0,0.25804163645496836,0.0,0.0,0.0,0.0,0.6205446256036707,34.26426721722583
0.0,0.0,0.0,0.0,0.0,109.86903234811885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,109.86903234811885,1.0,0.19136583773461419,0.0,1.0,23,0.0,0.0,0.0,6.0,0.35323337747650024,0.5,1.0,0.5147288738866532,0.0,0.0,0.0,0.0,0.24747768692501887,100.0
1.0,1.0,1.0,1.0,357305.4154475505,660727.9295289413,370095.97782153386,257960.27858760167,1.0,1.0,1.0,0.0,260.1327810226251,519,40682.10867347873,56033.31151843861,303422.5140813908,0.0,1.0,1.0,0.0,40,15.0,1.0,187.74922373353587,1.0,0.9883909831392442,0.6682099954985115,0.0,0.0289899736614056,1.0,1.0,8.490960236247645,1.4347014193344174,0.8229971749896449,18.490443387883307
0.0,1.0,0.0,0.0,913987.4922807756,8310.986909778909,123136.90161559904,177884.29775004112,1.0,1.0,0.0,1.0,347.4883314102073,668,19923.619860490206,65098.19383027853,922298.4791905545,1.0,0.5654199889948327,0.0,1.0,32,43.0,1.0,137.68139749769003,2.0,0.6708450896705875,0.8136166297735972,0.0,0.2546444992295074,1.0,0.0,5.442158281435788,0.692230304602985,0.5217182742172447,31.278323114122493
0.0,0.0,0.0,0.0,0.0,232.31411174002304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,232.31411174002304,1.0,0.46296389930018866,1.0,1.0,11,0.0,0.0,0.0,5.0,0.41837759592897505,0.5,0.5,0.34404372396263677,0.0,0.0,0.0,0.0,0.5774555274727781,67.1926699719112
1.0,1.0,1.0,1.0,167371.76557983324,741474.7187044267,299594.20512203575,380874.49123172375,1.0,1.0,1.0,0.0,51.97411592796996,998,37102.58934263029,86527.07399927102,574102.9531245935,0.0,1.0,1.0,0.0,45,4.5,1.0,243.12339309805023,0.0,0.856301841287617,0.9654285063486387,0.0,0.019451411532875152,1.0,1.0,9.599718592436155,0.7865956161914841,0.9343602487172966,12.656631891557439
0.0,1.0,0.0,0.0,597650.0617842869,349645.06984904164,97647.83286329414,345723.80432160647,0.0,0.0,1.0,0.0,0.0,115,38542.727705939644,61017.55652378769,248004.99193524523,1.0,0.49120273007869797,1.0,1.0,39,34.5,0.0,0.0,2.0,0.5207773451183165,0.8602281545812351,1.0,0.26565124677251395,1.0,0.0,6.318661577635176,0.28244463251497176,0.6419083258267014,31.55642658377966
1.0,1.0,1.0,1.0,808643.3671269487,859871.3360639823,277803.90112262,313084.2269013698,1.0,1.0,1.0,0.0,340.9673473503966,949,5895.014483272965,86330.63621238552,51227.96893703367,0.0,1.0,1.0,0.0,17,3.0,1.0,78.56998925030732,0.0,0.863406205893718,0.7114294978316293,0.0,0.07017036277440934,1.0,1.0,2.2341058126621283,0.8873136276205186,0.8272051690718394,4.496082573581019
1.0,1.0,1.0,1.0,87189.8384005737,674906.5926413217,443341.9194896649,302800.9060968724,1.0,1.0,1.0,0.0,257.47012160451504,142,44948.44656549296,42443.15619019363,587716.754240748,0.0,1.0,1.0,0.0,34,31.5,1.0,58.31124304421491,0.0,0.8779103254095868,0.8883421469195906,0.0,0.08123113962556949,1.0,1.0,5.437038106958606,1.4641367002641348,0.9985212503804686,18.784027318230837
1.0,1.0,0.0,0.0,494231.70706744614,698878.9228348979,419991.7866335797,215447.58648192856,1.0,1.0,0.0,1.0,247.87862078796064,705,8852.932837870792,18398.225262518907,204647.21576745174,1.0,0.3106710616117616,0.0,1.0,12,26.5,1.0,202.1315884104123,5.0,0.48093892019517936,0.9614239147335517,0.5,0.5450325878017059,1.0,0.0,9.096195183094963,1.9493919309641838,0.3260210281486236,70.83932837685916
1.0,1.0,0.0,1.0,242536.25160301485,72282.69115305375,176084.66589857434,346785.98414317414,1.0,0.0,0.0,0.0,0.0,776,24369.496505190018,25595.580976472433,170253.5604499611,0.0,0.46814653401748796,1.0,1.0,45,41.5,1.0,0.0,2.0,0.760947208200309,0.6830806763738437,1.0,0.21960823548378494,1.0,0.0,6.0856967109352,0.5077617722458933,0.6398545296777367,57.51098183473623
0.0,0.0,1.0,1.0,0.0,527.7237615486923,0.0,0.0,1.0,1.0,0.0,1.0,192.81109525248095,0,0.0,0.0,527.7237615486923,0.0,0.3537082610849864,0.0,0.0,0,0.0,1.0,306.4198001020083,5.0,0.4553300156893769,0.5,1.0,0.5055350061409224,0.0,1.0,0.0,0.0,0.33601716700213224,72.3903602158453
1.0,1.0,1.0,0.0,796892.1260478928,748978.9619036121,9125.240665721123,56957.28105686837,1.0,1.0,0.0,1.0,290.98605898231386,43,26393.167891996498,58614.27883483181,47913.164144280716,0.0,0.3739469578158041,0.0,1.0,40,17.5,1.0,78.85279651049018,4.0,0.6745114640433196,0.5147106307556357,0.5,0.19219055166272458,1.0,1.0,0.4545484165676761,0.16021201322110384,0.5384155930045732,59.02789284798348
